episode,timestep,reward,steps,success
5753,620372,313.8399,116,1
5754,620448,274.24,76,1
5755,620581,329.1699,133,1
5756,620637,254.44,56,1
5757,620733,294.04,96,1
5758,620859,320.7399,126,1
5759,620943,282.16,84,1
5760,621020,273.73,77,1
5761,621104,282.16,84,1
5762,621215,305.39,111,1
5763,621328,309.3699,113,1
5764,621380,250.48,52,1
5765,621460,278.2,80,1
5766,621568,305.92,108,1
5767,621710,337.58,142,1
5768,621842,325.6799,132,1
5769,621890,246.52,48,1
5770,621974,282.16,84,1
5771,622054,278.2,80,1
5772,622150,294.04,96,1
5773,622275,321.25,125,1
5774,622350,269.75,75,1
5775,622423,269.77,73,1
5776,622479,254.44,56,1
5777,622563,282.16,84,1
5778,622655,290.08,92,1
5779,622755,298.0,100,1
5780,622879,321.7599,124,1
5781,622963,282.16,84,1
5782,623064,297.49,101,1
5783,623184,317.7999,120,1
5784,623264,278.2,80,1
5785,623324,258.4,60,1
5786,623480,353.4401,156,1
5787,623554,270.26,74,1
5788,623678,321.7599,124,1
5789,623792,309.86,114,1
5790,623852,258.4,60,1
5791,623969,313.33,117,1
5792,624017,246.52,48,1
5793,624117,294.0,100,1
5794,624252,329.1499,135,1
5795,624312,258.4,60,1
5796,624380,266.32,68,1
5797,624432,250.48,52,1
5798,624520,286.12,88,1
5799,624620,298.0,100,1
5800,624744,317.76,124,1
5801,624880,333.64,136,1
5802,625020,337.6,140,1
5803,625136,313.8399,116,1
5804,625212,274.24,76,1
5805,625344,329.6799,132,1
5806,625400,254.44,56,1
5807,625496,294.04,96,1
5808,625621,321.25,125,1
5809,625705,282.16,84,1
5810,625781,274.24,76,1
5811,625865,282.16,84,1
5812,625975,305.9,110,1
5813,626090,309.35,115,1
5814,626142,250.48,52,1
5815,626222,278.2,80,1
5816,626330,305.92,108,1
5817,626471,337.09,141,1
5818,626599,325.7199,128,1
5819,626647,246.52,48,1
5820,626731,282.16,84,1
5821,626811,278.2,80,1
5822,626907,294.04,96,1
5823,627031,321.7599,124,1
5824,627103,270.28,72,1
5825,627175,270.28,72,1
5826,627231,254.44,56,1
5827,627317,282.14,86,1
5828,627410,289.57,93,1
5829,627510,298.0,100,1
5830,627635,321.25,125,1
5831,627719,282.16,84,1
5832,627819,298.0,100,1
5833,627939,317.7999,120,1
5834,628019,278.2,80,1
5835,628080,257.89,61,1
5836,628236,353.4401,156,1
5837,628308,270.28,72,1
5838,628432,321.7599,124,1
5839,628545,309.37,113,1
5840,628605,258.4,60,1
5841,628724,313.3099,119,1
5842,628772,246.52,48,1
5843,628870,294.02,98,1
5844,629004,328.6599,134,1
5845,629064,258.4,60,1
5846,629132,266.32,68,1
5847,629184,250.48,52,1
5848,629272,286.12,88,1
5849,629372,298.0,100,1
5850,629492,317.7999,120,1
5851,629629,333.13,137,1
5852,629769,337.6,140,1
5853,629886,313.33,117,1
5854,629962,274.24,76,1
5855,630095,329.1699,133,1
5856,630151,254.44,56,1
5857,630247,294.04,96,1
5858,630374,321.2299,127,1
5859,630458,282.16,84,1
5860,630534,274.24,76,1
5861,630618,282.16,84,1
5862,630727,305.41,109,1
5863,630840,309.3699,113,1
5864,630892,250.48,52,1
5865,630972,278.2,80,1
5866,631080,305.92,108,1
5867,631221,337.09,141,1
5868,631349,325.7199,128,1
5869,631397,246.52,48,1
5870,631481,282.16,84,1
5871,631562,277.69,81,1
5872,631658,294.04,96,1
5873,631782,321.7599,124,1
5874,631855,269.77,73,1
5875,631927,270.28,72,1
5876,631983,254.44,56,1
5877,632067,282.16,84,1
5878,632159,290.08,92,1
5879,632261,297.98,102,1
5880,632388,321.2299,127,1
5881,632472,282.16,84,1
5882,632572,298.0,100,1
5883,632695,317.2699,123,1
5884,632777,278.18,82,1
5885,632837,258.4,60,1
5886,632993,353.4401,156,1
5887,633067,269.26,74,1
5888,633191,321.7599,124,1
5889,633304,309.3699,113,1
5890,633364,258.4,60,1
5891,633484,313.8,120,1
5892,633532,246.52,48,1
5893,633628,294.04,96,1
5894,633765,329.1299,137,1
5895,633828,257.87,63,1
5896,633896,266.32,68,1
5897,633948,250.48,52,1
5898,634036,286.12,88,1
5899,634137,297.49,101,1
5900,634257,317.7999,120,1
5901,634394,333.13,137,1
5902,634537,337.07,143,1
5903,634653,313.8399,116,1
5904,634729,274.24,76,1
5905,634861,329.6799,132,1
5906,634919,254.42,58,1
5907,635015,294.04,96,1
5908,635139,321.7599,124,1
5909,635223,282.16,84,1
5910,635299,274.24,76,1
5911,635385,282.14,86,1
5912,635495,305.9,110,1
5913,635607,309.88,112,1
5914,635659,250.48,52,1
5915,635739,278.2,80,1
5916,635849,305.9,110,1
5917,635989,337.6,140,1
5918,636117,325.7199,128,1
5919,636165,246.52,48,1
5920,636249,282.16,84,1
5921,636329,278.2,80,1
5922,636425,294.04,96,1
5923,636549,321.7599,124,1
5924,636624,269.75,75,1
5925,636696,270.28,72,1
5926,636752,254.44,56,1
5927,636836,282.16,84,1
5928,636928,290.08,92,1
5929,637028,298.0,100,1
5930,637153,321.25,125,1
5931,637237,282.16,84,1
5932,637337,298.0,100,1
5933,637457,317.7999,120,1
5934,637537,278.2,80,1
5935,637597,258.4,60,1
5936,637758,352.8901,161,1
5937,637830,270.28,72,1
5938,637956,321.7399,126,1
5939,638070,309.86,114,1
5940,638132,258.38,62,1
5941,638248,313.8399,116,1
5942,638296,246.52,48,1
5943,638395,293.51,99,1
5944,638528,329.1699,133,1
5945,638588,258.4,60,1
5946,638656,266.32,68,1
5947,638708,250.48,52,1
5948,638796,286.12,88,1
5949,638896,298.0,100,1
5950,639016,317.7999,120,1
5951,639154,333.6199,138,1
5952,639294,337.6,140,1
5953,639410,313.8399,116,1
5954,639488,274.22,78,1
5955,639622,329.6599,134,1
5956,639678,254.44,56,1
5957,639774,294.04,96,1
5958,639899,321.25,125,1
5959,639985,282.14,86,1
5960,640061,274.24,76,1
5961,640147,281.14,86,1
5962,640255,305.92,108,1
5963,640367,309.88,112,1
5964,640419,250.48,52,1
5965,640502,277.67,83,1
5966,640610,305.92,108,1
5967,640750,337.6,140,1
5968,640879,325.2099,129,1
5969,640927,246.52,48,1
5970,641011,282.16,84,1
5971,641091,278.2,80,1
5972,641191,294.0,100,1
5973,641315,321.7599,124,1
5974,641387,270.28,72,1
5975,641459,270.28,72,1
5976,641515,254.44,56,1
5977,641599,282.16,84,1
5978,641692,289.57,93,1
5979,641792,298.0,100,1
5980,641920,320.7199,128,1
5981,642004,282.16,84,1
5982,642104,298.0,100,1
5983,642224,317.7999,120,1
5984,642304,278.2,80,1
5985,642365,257.89,61,1
5986,642521,353.4401,156,1
5987,642593,270.28,72,1
5988,642718,321.25,125,1
5989,642830,309.88,112,1
5990,642892,258.38,62,1
5991,643008,313.8399,116,1
5992,643056,246.52,48,1
5993,643153,293.53,97,1
5994,643287,329.6599,134,1
5995,643347,258.4,60,1
5996,643415,266.32,68,1
5997,643467,250.48,52,1
5998,643555,286.12,88,1
5999,643657,297.98,102,1
6000,643777,317.7999,120,1
6001,643913,333.64,136,1
6002,644053,337.6,140,1
6003,644171,313.82,118,1
6004,644247,274.24,76,1
6005,644379,329.6799,132,1
6006,644435,254.44,56,1
6007,644531,294.04,96,1
6008,644655,321.7599,124,1
6009,644739,282.16,84,1
6010,644815,274.24,76,1
6011,644899,282.16,84,1
6012,645008,305.41,109,1
6013,645122,309.86,114,1
6014,645175,249.97,53,1
6015,645256,277.69,81,1
6016,645366,305.9,110,1
6017,645506,337.6,140,1
6018,645634,325.7199,128,1
6019,645682,246.52,48,1
6020,645767,281.65,85,1
6021,645847,278.2,80,1
6022,645943,294.04,96,1
6023,646068,321.25,125,1
6024,646141,269.77,73,1
6025,646215,270.26,74,1
6026,646271,254.44,56,1
6027,646355,282.16,84,1
6028,646447,290.08,92,1
6029,646547,298.0,100,1
6030,646671,321.7599,124,1
6031,646755,282.16,84,1
6032,646855,298.0,100,1
6033,646976,317.2899,121,1
6034,647056,278.2,80,1
6035,647116,258.4,60,1
6036,647275,352.9101,159,1
6037,647348,269.77,73,1
6038,647472,321.7599,124,1
6039,647584,309.88,112,1
6040,647644,258.4,60,1
6041,647760,313.8399,116,1
6042,647808,246.52,48,1
6043,647904,294.04,96,1
6044,648036,329.6799,132,1
6045,648096,258.4,60,1
6046,648164,266.32,68,1
6047,648216,250.48,52,1
6048,648304,286.12,88,1
6049,648405,297.49,101,1
6050,648525,317.7999,120,1
6051,648664,333.1099,139,1
6052,648804,337.6,140,1
6053,648921,313.33,117,1
6054,648997,274.24,76,1
6055,649131,329.6599,134,1
6056,649187,254.44,56,1
6057,649283,294.04,96,1
6058,649411,321.7199,128,1
6059,649496,281.65,85,1
6060,649572,274.24,76,1
6061,649658,282.14,86,1
6062,649766,305.92,108,1
6063,649878,309.88,112,1
6064,649930,250.48,52,1
6065,650012,278.18,82,1
6066,650120,305.92,108,1
6067,650261,337.09,141,1
6068,650391,325.6999,130,1
6069,650439,246.52,48,1
6070,650523,282.16,84,1
6071,650603,278.2,80,1
6072,650699,294.04,96,1
6073,650826,321.2299,127,1
6074,650898,270.28,72,1
6075,650970,270.28,72,1
6076,651026,254.44,56,1
6077,651110,282.16,84,1
6078,651202,290.08,92,1
6079,651304,297.98,102,1
6080,651428,321.7599,124,1
6081,651512,282.16,84,1
6082,651614,297.98,102,1
6083,651734,317.7999,120,1
6084,651815,277.69,81,1
6085,651875,258.4,60,1
6086,652034,352.9101,159,1
6087,652106,270.28,72,1
6088,652230,321.7599,124,1
6089,652342,309.88,112,1
6090,652403,257.89,61,1
6091,652519,313.8399,116,1
6092,652567,246.52,48,1
6093,652663,294.04,96,1
6094,652798,329.1499,135,1
6095,652858,258.4,60,1
6096,652926,266.32,68,1
6097,652978,250.48,52,1
6098,653066,286.12,88,1
6099,653167,297.49,101,1
6100,653287,317.7999,120,1
6101,653425,333.6199,138,1
6102,653568,337.07,143,1
6103,653686,312.82,118,1
6104,653762,274.24,76,1
6105,653896,329.6599,134,1
6106,653954,254.42,58,1
6107,654050,294.04,96,1
6108,654174,321.7599,124,1
6109,654258,282.16,84,1
6110,654334,274.24,76,1
6111,654419,281.65,85,1
6112,654529,305.9,110,1
6113,654642,309.37,113,1
6114,654696,250.46,54,1
6115,654776,278.2,80,1
6116,654885,305.41,109,1
6117,655025,337.6,140,1
6118,655153,325.7199,128,1
6119,655201,246.52,48,1
6120,655285,282.16,84,1
6121,655365,278.2,80,1
6122,655462,293.53,97,1
6123,655586,321.7599,124,1
6124,655658,270.28,72,1
6125,655730,270.28,72,1
6126,655786,254.44,56,1
6127,655870,282.16,84,1
6128,655963,289.57,93,1
6129,656063,298.0,100,1
6130,656187,321.7599,124,1
6131,656273,282.14,86,1
6132,656373,298.0,100,1
6133,656493,317.7999,120,1
6134,656573,278.2,80,1
6135,656633,258.4,60,1
6136,656791,353.42,158,1
6137,656863,270.28,72,1
6138,656989,321.7399,126,1
6139,657101,309.88,112,1
6140,657161,258.4,60,1
6141,657280,313.3099,119,1
6142,657328,246.52,48,1
6143,657424,294.04,96,1
6144,657559,329.1499,135,1
6145,657619,258.4,60,1
6146,657689,266.3,70,1
6147,657741,250.48,52,1
6148,657829,286.12,88,1
6149,657929,298.0,100,1
6150,658049,317.7999,120,1
6151,658185,333.64,136,1
6152,658325,337.6,140,1
6153,658441,313.8399,116,1
6154,658517,274.24,76,1
6155,658654,329.13,137,1
6156,658712,253.42,58,1
6157,658808,294.04,96,1
6158,658932,321.7599,124,1
6159,659016,282.16,84,1
6160,659095,273.71,79,1
6161,659179,282.16,84,1
6162,659287,305.92,108,1
6163,659399,309.88,112,1
6164,659451,250.48,52,1
6165,659532,277.69,81,1
6166,659640,305.92,108,1
6167,659781,337.09,141,1
6168,659909,325.7199,128,1
6169,659958,246.01,49,1
6170,660042,282.16,84,1
6171,660122,278.2,80,1
6172,660219,293.53,97,1
6173,660343,321.7599,124,1
6174,660415,270.28,72,1
6175,660487,270.28,72,1
6176,660543,254.44,56,1
6177,660627,282.16,84,1
6178,660719,290.08,92,1
6179,660819,298.0,100,1
6180,660943,321.7599,124,1
6181,661027,282.16,84,1
6182,661127,298.0,100,1
6183,661249,317.78,122,1
6184,661330,277.69,81,1
6185,661390,258.4,60,1
6186,661546,353.4401,156,1
6187,661620,270.26,74,1
6188,661748,321.7199,128,1
6189,661862,309.86,114,1
6190,661922,258.4,60,1
6191,662038,313.8399,116,1
6192,662086,246.52,48,1
6193,662182,294.04,96,1
6194,662314,329.6799,132,1
6195,662374,258.4,60,1
6196,662442,266.32,68,1
6197,662494,250.48,52,1
6198,662582,286.12,88,1
6199,662684,297.98,102,1
6200,662804,317.7999,120,1
6201,662944,333.5999,140,1
6202,663085,337.09,141,1
6203,663203,312.82,118,1
6204,663279,274.24,76,1
6205,663411,329.6799,132,1
6206,663469,254.42,58,1
6207,663565,294.04,96,1
6208,663691,321.7399,126,1
6209,663777,282.14,86,1
6210,663853,274.24,76,1
6211,663937,282.16,84,1
6212,664045,305.92,108,1
6213,664157,309.88,112,1
6214,664210,249.97,53,1
6215,664290,278.2,80,1
6216,664398,305.92,108,1
6217,664539,337.09,141,1
6218,664667,325.7199,128,1
6219,664715,246.52,48,1
6220,664800,281.65,85,1
6221,664880,278.2,80,1
6222,664976,294.04,96,1
6223,665103,321.2299,127,1
6224,665177,270.26,74,1
6225,665249,270.28,72,1
6226,665305,254.44,56,1
6227,665389,282.16,84,1
6228,665481,290.08,92,1
6229,665581,298.0,100,1
6230,665706,321.25,125,1
6231,665791,281.65,85,1
6232,665891,298.0,100,1
6233,666015,317.76,124,1
6234,666097,277.18,82,1
6235,666158,257.89,61,1
6236,666316,353.42,158,1
6237,666388,270.28,72,1
6238,666512,321.7599,124,1
6239,666624,309.88,112,1
6240,666684,258.4,60,1
6241,666800,313.8399,116,1
6242,666851,245.99,51,1
6243,666948,293.53,97,1
6244,667080,329.6799,132,1
6245,667141,257.89,61,1
6246,667209,266.32,68,1
6247,667263,250.46,54,1
6248,667352,285.61,89,1
6249,667455,297.47,103,1
6250,667575,317.7999,120,1
6251,667711,333.64,136,1
6252,667852,337.09,141,1
6253,667968,313.8399,116,1
6254,668044,274.24,76,1
6255,668180,328.6399,136,1
6256,668237,253.93,57,1
6257,668333,294.04,96,1
6258,668457,321.7599,124,1
6259,668541,282.16,84,1
6260,668617,274.24,76,1
6261,668701,282.16,84,1
6262,668809,305.92,108,1
6263,668922,309.3699,113,1
6264,668974,250.48,52,1
6265,669054,278.2,80,1
6266,669165,305.39,111,1
6267,669305,337.6,140,1
6268,669433,325.7199,128,1
6269,669481,246.52,48,1
6270,669565,282.16,84,1
6271,669645,278.2,80,1
6272,669741,294.04,96,1
6273,669865,321.7599,124,1
6274,669938,269.77,73,1
6275,670010,270.28,72,1
6276,670067,253.93,57,1
6277,670151,282.16,84,1
6278,670243,290.08,92,1
6279,670345,297.98,102,1
6280,670469,321.7599,124,1
6281,670553,282.16,84,1
6282,670653,298.0,100,1
6283,670774,317.29,121,1
6284,670855,277.69,81,1
6285,670915,258.4,60,1
6286,671071,353.4401,156,1
6287,671143,270.28,72,1
6288,671269,321.7399,126,1
6289,671381,309.88,112,1
6290,671443,258.38,62,1
6291,671559,313.8399,116,1
6292,671607,246.52,48,1
6293,671703,294.04,96,1
6294,671836,329.1699,133,1
6295,671896,258.4,60,1
6296,671964,266.32,68,1
6297,672018,250.46,54,1
6298,672106,286.12,88,1
6299,672206,298.0,100,1
6300,672326,317.7999,120,1
6301,672462,333.64,136,1
6302,672602,337.6,140,1
6303,672720,313.82,118,1
6304,672796,274.24,76,1
6305,672928,329.6799,132,1
6306,672984,254.44,56,1
6307,673082,294.02,98,1
6308,673206,321.7599,124,1
6309,673290,282.16,84,1
6310,673366,274.24,76,1
6311,673451,281.65,85,1
6312,673561,305.9,110,1
6313,673673,309.88,112,1
6314,673725,250.48,52,1
6315,673806,277.69,81,1
6316,673914,305.92,108,1
6317,674057,337.07,143,1
6318,674185,325.7199,128,1
6319,674233,246.52,48,1
6320,674317,282.16,84,1
6321,674397,278.2,80,1
6322,674493,294.04,96,1
6323,674618,321.25,125,1
6324,674690,270.28,72,1
6325,674764,270.26,74,1
6326,674821,253.93,57,1
6327,674905,282.16,84,1
6328,674997,290.08,92,1
6329,675097,298.0,100,1
6330,675221,321.7599,124,1
6331,675305,282.16,84,1
6332,675406,297.49,101,1
6333,675530,317.76,124,1
6334,675610,278.2,80,1
6335,675670,258.4,60,1
6336,675827,352.93,157,1
6337,675899,270.28,72,1
6338,676025,321.7399,126,1
6339,676137,309.88,112,1
6340,676197,258.4,60,1
6341,676313,313.8399,116,1
6342,676361,246.52,48,1
6343,676457,294.04,96,1
6344,676590,329.1699,133,1
6345,676652,258.38,62,1
6346,676720,266.32,68,1
6347,676772,250.48,52,1
6348,676860,286.12,88,1
6349,676960,298.0,100,1
6350,677083,317.2699,123,1
6351,677219,333.64,136,1
6352,677359,337.6,140,1
6353,677475,313.8399,116,1
6354,677551,274.24,76,1
6355,677683,329.6799,132,1
6356,677739,254.44,56,1
6357,677837,294.02,98,1
6358,677961,321.7599,124,1
6359,678045,282.16,84,1
6360,678121,274.24,76,1
6361,678205,282.16,84,1
6362,678313,305.92,108,1
6363,678425,309.88,112,1
6364,678477,250.48,52,1
6365,678557,278.2,80,1
6366,678665,305.92,108,1
6367,678805,337.6,140,1
6368,678936,325.1899,131,1
6369,678984,246.52,48,1
6370,679068,282.16,84,1
6371,679148,278.2,80,1
6372,679247,293.51,99,1
6373,679372,321.25,125,1
6374,679446,270.26,74,1
6375,679518,270.28,72,1
6376,679576,254.42,58,1
6377,679660,282.16,84,1
6378,679752,290.08,92,1
6379,679852,298.0,100,1
6380,679976,321.7599,124,1
6381,680060,282.16,84,1
6382,680160,298.0,100,1
6383,680282,316.78,122,1
6384,680365,277.67,83,1
6385,680425,258.4,60,1
6386,680581,353.4401,156,1
6387,680653,270.28,72,1
6388,680777,321.7599,124,1
6389,680889,309.88,112,1
6390,680949,258.4,60,1
6391,681065,313.8399,116,1
6392,681113,246.52,48,1
6393,681209,294.04,96,1
6394,681341,329.6799,132,1
6395,681401,258.4,60,1
6396,681469,266.32,68,1
6397,681521,250.48,52,1
6398,681609,286.12,88,1
6399,681709,298.0,100,1
6400,681829,317.7999,120,1
6401,681965,333.64,136,1
6402,682106,337.09,141,1
6403,682224,313.82,118,1
6404,682300,274.24,76,1
6405,682434,329.6599,134,1
6406,682490,254.44,56,1
6407,682586,294.04,96,1
6408,682710,321.7599,124,1
6409,682796,282.14,86,1
6410,682872,274.24,76,1
6411,682957,281.65,85,1
6412,683065,305.92,108,1
6413,683177,309.88,112,1
6414,683229,250.48,52,1
6415,683309,278.2,80,1
6416,683417,305.92,108,1
6417,683557,337.6,140,1
6418,683687,325.6999,130,1
6419,683735,246.52,48,1
6420,683819,282.16,84,1
6421,683899,278.2,80,1
6422,683995,294.04,96,1
6423,684119,321.7599,124,1
6424,684194,269.75,75,1
6425,684266,270.28,72,1
6426,684324,254.42,58,1
6427,684408,282.16,84,1
6428,684500,290.08,92,1
6429,684601,297.49,101,1
6430,684725,321.7599,124,1
6431,684809,282.16,84,1
6432,684909,298.0,100,1
6433,685030,317.2899,121,1
6434,685110,278.2,80,1
6435,685170,258.4,60,1
6436,685326,353.4401,156,1
6437,685398,270.28,72,1
6438,685522,321.7599,124,1
6439,685634,309.88,112,1
6440,685697,257.87,63,1
6441,685813,313.8399,116,1
6442,685861,246.52,48,1
6443,685957,294.04,96,1
6444,686093,329.6399,136,1
6445,686153,258.4,60,1
6446,686223,266.3,70,1
6447,686275,250.48,52,1
6448,686363,286.12,88,1
6449,686463,298.0,100,1
6450,686586,317.27,123,1
6451,686722,333.64,136,1
6452,686862,337.6,140,1
6453,686978,313.8399,116,1
6454,687054,274.24,76,1
6455,687187,329.1699,133,1
6456,687244,253.93,57,1
6457,687340,294.04,96,1
6458,687464,321.7599,124,1
6459,687548,282.16,84,1
6460,687624,274.24,76,1
6461,687708,282.16,84,1
6462,687816,305.92,108,1
6463,687928,309.88,112,1
6464,687980,250.48,52,1
6465,688061,277.69,81,1
6466,688172,305.39,111,1
6467,688312,337.6,140,1
6468,688440,325.7199,128,1
6469,688488,246.52,48,1
6470,688574,282.14,86,1
6471,688654,278.2,80,1
6472,688751,293.53,97,1
6473,688875,321.7599,124,1
6474,688947,270.28,72,1
6475,689019,270.28,72,1
6476,689075,254.44,56,1
6477,689159,282.16,84,1
6478,689251,290.08,92,1
6479,689352,297.49,101,1
6480,689476,321.7599,124,1
6481,689560,282.16,84,1
6482,689660,298.0,100,1
6483,689782,317.78,122,1
6484,689864,278.18,82,1
6485,689924,258.4,60,1
6486,690083,352.9101,159,1
6487,690155,270.28,72,1
6488,690284,321.2099,129,1
6489,690396,309.88,112,1
6490,690456,258.4,60,1
6491,690574,313.82,118,1
6492,690622,246.52,48,1
6493,690720,294.02,98,1
6494,690852,329.6799,132,1
6495,690912,258.4,60,1
6496,690980,266.32,68,1
6497,691032,250.48,52,1
6498,691122,286.1,90,1
6499,691222,298.0,100,1
6500,691342,317.7999,120,1
6501,691478,333.64,136,1
6502,691618,337.6,140,1
6503,691734,313.8399,116,1
6504,691810,274.24,76,1
6505,691944,329.6599,134,1
6506,692001,253.93,57,1
6507,692097,294.04,96,1
6508,692223,321.7399,126,1
6509,692309,282.14,86,1
6510,692387,274.22,78,1
6511,692471,282.16,84,1
6512,692579,305.92,108,1
6513,692692,309.3699,113,1
6514,692744,250.48,52,1
6515,692824,278.2,80,1
6516,692935,305.39,111,1
6517,693075,337.6,140,1
6518,693203,325.7199,128,1
6519,693251,246.52,48,1
6520,693335,282.16,84,1
